Date,positions,holdings,cash,total,returns
2023-04-03 02:00:00,1.0,1.08023,9998.94063,10000.020859999999,-1.669996236852711e-07
2023-04-03 03:00:00,1.0,1.08138,9998.94063,10000.022009999999,1.1499976015905133e-07
2023-04-03 04:00:00,1.0,1.08075,9998.94063,10000.021379999998,-6.299986132773938e-08
2023-04-03 05:00:00,1.0,1.07937,9998.94063,10000.019999999999,-1.379997048855941e-07
2023-04-03 06:00:00,1.0,1.079,9998.94063,10000.019629999999,-3.699992601191582e-08
2023-04-03 07:00:00,1.0,1.07931,9998.94063,10000.019939999998,3.099993906019449e-08
2023-04-03 08:00:00,1.0,1.07954,9998.94063,10000.02017,2.299995438548308e-08
2023-04-03 09:00:00,1.0,1.08149,9998.94063,10000.02212,1.9499960668412086e-07
2023-04-03 10:00:00,1.0,1.08391,9998.94063,10000.024539999999,2.4199946468961286e-07
2023-04-03 11:00:00,1.0,1.08429,9998.94063,10000.02492,3.799990677677556e-08
2023-04-03 12:00:00,1.0,1.0851,9998.94063,10000.02573,8.099979820208603e-08
2023-04-03 13:00:00,1.0,1.08704,9998.94063,10000.02767,1.9399950090814855e-07
2023-04-03 14:00:00,1.0,1.08768,9998.94063,10000.02831,6.39998229967631e-08
2023-04-03 15:00:00,1.0,1.08651,9998.94063,10000.027139999998,-1.1699966895317715e-07
2023-04-03 16:00:00,1.0,1.08845,9998.94063,10000.029079999998,1.9399947359666214e-07
2023-04-03 17:00:00,1.0,1.08871,9998.94063,10000.02934,2.5999924435637922e-08
2023-04-03 18:00:00,1.0,1.08904,9998.94063,10000.02967,3.2999903254449237e-08
2023-04-03 19:00:00,1.0,1.08887,9998.94063,10000.029499999999,-1.699994967019336e-08
2023-04-03 20:00:00,1.0,1.08871,9998.94063,10000.02934,-1.599995280709976e-08
2023-04-03 21:00:00,1.0,1.08967,9998.94063,10000.030299999999,9.599971817486619e-08
2023-04-03 22:00:00,1.0,1.09063,9998.94063,10000.03126,9.599970929308199e-08
2023-04-03 23:00:00,1.0,1.09031,9998.94063,10000.030939999999,-3.1999900063084397e-08
2023-04-04 00:00:00,1.0,1.09001,9998.94063,10000.030639999999,-2.9999907114053315e-08
2023-04-04 01:00:00,1.0,1.09036,9998.94063,10000.03099,3.499989276178894e-08
2023-04-04 02:00:00,1.0,1.09066,9998.94063,10000.031289999999,2.999990700303101e-08
2023-04-04 03:00:00,1.0,1.0901,9998.94063,10000.030729999999,-5.5999824777330787e-08
2023-04-04 04:00:00,1.0,1.08932,9998.94063,10000.029949999998,-7.799976031730438e-08
2023-04-04 05:00:00,1.0,1.08908,9998.94063,10000.029709999999,-2.3999928044915464e-08
2023-04-04 06:00:00,1.0,1.08888,9998.94063,10000.029509999998,-1.9999940592541066e-08
2023-04-04 07:00:00,1.0,1.08945,9998.94063,10000.030079999999,5.699983174345391e-08
2023-04-04 08:00:00,1.0,1.08857,9998.94063,10000.029199999999,-8.799973527651161e-08
2023-04-04 09:00:00,1.0,1.09073,9998.94063,10000.031359999999,2.1599936927962915e-07
2023-04-04 10:00:00,1.0,1.09252,9998.94063,10000.03315,1.7899943860477663e-07
2023-04-04 11:00:00,1.0,1.09171,9998.94063,10000.03234,-8.099973147768225e-08
2023-04-04 12:00:00,1.0,1.09313,9998.94063,10000.033759999998,1.4199954057048103e-07
2023-04-04 13:00:00,1.0,1.09209,9998.94063,10000.03272,-1.039996487817163e-07
2023-04-04 14:00:00,1.0,1.08976,9998.94063,10000.03039,-2.329992375704748e-07
2023-04-04 15:00:00,1.0,1.08913,9998.94063,10000.02976,-6.299980859214571e-08
2023-04-04 16:00:00,1.0,1.09037,9998.94063,10000.030999999999,1.239996310076208e-07
2023-04-04 17:00:00,1.0,1.09696,9998.94063,10000.03759,6.589979570925664e-07
2023-04-04 18:00:00,1.0,1.09506,9998.94063,10000.035689999999,-1.899992858600541e-07
2023-04-04 19:00:00,1.0,1.09463,9998.94063,10000.035259999999,-4.299984657230027e-08
2023-04-04 20:00:00,1.0,1.09484,9998.94063,10000.035469999999,2.099992602033751e-08
2023-04-04 21:00:00,1.0,1.09534,9998.94063,10000.035969999999,4.9999822726576326e-08
2023-04-04 22:00:00,1.0,1.09574,9998.94063,10000.03637,3.9999856094041775e-08
2023-04-04 23:00:00,1.0,1.0956,9998.94063,10000.03623,-1.3999949088905339e-08
2023-04-05 00:00:00,1.0,1.09544,9998.94063,10000.036069999998,-1.5999942148958723e-08
2023-04-05 01:00:00,1.0,1.09571,9998.94063,10000.036339999999,2.699990275800701e-08
2023-04-05 02:00:00,1.0,1.09576,9998.94063,10000.03639,4.999981983999646e-09
2023-04-05 03:00:00,1.0,1.09606,9998.94063,10000.036689999999,2.999989079377485e-08
2023-04-05 04:00:00,1.0,1.09574,9998.94063,10000.03637,-3.199988252156061e-08
2023-04-05 05:00:00,1.0,1.09609,9998.94063,10000.036719999998,3.4999872555729894e-08
2023-04-05 06:00:00,1.0,1.09597,9998.94063,10000.0366,-1.199995580680735e-08
2023-04-05 07:00:00,1.0,1.0955,9998.94063,10000.036129999999,-4.6999828029470336e-08
2023-04-05 08:00:00,1.0,1.09579,9998.94063,10000.036419999999,2.899989515192658e-08
2023-04-05 09:00:00,1.0,1.09485,9998.94063,10000.035479999999,-9.399965761325291e-08
2023-04-05 10:00:00,1.0,1.09504,9998.94063,10000.03567,1.8999932738239522e-08
2023-04-05 11:00:00,1.0,1.09513,9998.94063,10000.035759999999,8.99996788206181e-09
2023-04-05 12:00:00,1.0,1.09522,9998.94063,10000.035849999998,8.999967660017205e-09
2023-04-05 13:00:00,1.0,1.09458,9998.94063,10000.03521,-6.399977037219173e-08
2023-04-05 14:00:00,1.0,1.09412,9998.94063,10000.034749999999,-4.599983816078179e-08
2023-04-05 15:00:00,1.0,1.09579,9998.94063,10000.036419999999,1.6699941962627918e-07
2023-04-05 16:00:00,1.0,1.09401,9998.94063,10000.03464,-1.7799935159157343e-07
2023-04-05 17:00:00,1.0,1.09098,9998.94063,10000.03161,-3.029989503744446e-07
2023-04-05 18:00:00,1.0,1.09174,9998.94063,10000.032369999999,7.599975959671212e-08
2023-04-05 19:00:00,1.0,1.08968,9998.94063,10000.030309999998,-2.0599933325815556e-07
2023-04-05 20:00:00,1.0,1.09006,9998.94063,10000.03069,3.799988501640428e-08
2023-04-05 21:00:00,1.0,1.09091,9998.94063,10000.03154,8.4999739247138e-08
2023-04-05 22:00:00,1.0,1.09038,9998.94063,10000.031009999999,-5.299983296680466e-08
2023-04-05 23:00:00,1.0,1.09056,9998.94063,10000.03119,1.7999944201818607e-08
2023-04-06 00:00:00,1.0,1.09059,9998.94063,10000.031219999999,2.9999904782584963e-09
2023-04-06 01:00:00,1.0,1.09099,9998.94063,10000.03162,3.99998751898778e-08
2023-04-06 02:00:00,1.0,1.0903,9998.94063,10000.030929999999,-6.899978188812383e-08
2023-04-06 03:00:00,1.0,1.08939,9998.94063,10000.030019999998,-9.099971864934275e-08
2023-04-06 04:00:00,1.0,1.08922,9998.94063,10000.029849999999,-1.6999948893037242e-08
2023-04-06 05:00:00,1.0,1.08866,9998.94063,10000.029289999999,-5.5999832881958866e-08
2023-04-06 06:00:00,1.0,1.08919,9998.94063,10000.02982,5.299984495721333e-08
2023-04-06 07:00:00,1.0,1.08928,9998.94063,10000.02991,8.999973211132328e-09
2023-04-06 08:00:00,1.0,1.08948,9998.94063,10000.03011,1.9999940148451856e-08
2023-04-06 09:00:00,1.0,1.09022,9998.94063,10000.03085,7.399977719479978e-08
2023-04-06 10:00:00,1.0,1.09069,9998.94063,10000.03132,4.699985511891214e-08
2023-04-06 11:00:00,1.0,1.08995,9998.94063,10000.030579999999,-7.399976831301558e-08
2023-04-06 12:00:00,1.0,1.09087,9998.94063,10000.0315,9.199971873208312e-08
2023-04-06 13:00:00,1.0,1.09,9998.94063,10000.03063,-8.699972597892014e-08
2023-04-06 14:00:00,1.0,1.09153,9998.94063,10000.032159999999,1.5299953126657329e-07
2023-04-06 15:00:00,1.0,1.08922,9998.94063,10000.029849999999,-2.309992570559416e-07
2023-04-06 16:00:00,1.0,1.08968,9998.94063,10000.030309999998,4.5999862585688334e-08
2023-04-06 17:00:00,1.0,1.09232,9998.94063,10000.032949999999,2.639991998343305e-07
2023-04-06 18:00:00,1.0,1.09261,9998.94063,10000.033239999999,2.8999904477799987e-08
2023-04-06 19:00:00,1.0,1.09343,9998.94063,10000.03406,8.199972745259743e-08
2023-04-06 20:00:00,1.0,1.09339,9998.94063,10000.03402,-3.999986453173676e-09
2023-04-06 21:00:00,1.0,1.09312,9998.94063,10000.033749999999,-2.699990819809983e-08
2023-04-06 22:00:00,1.0,1.09232,9998.94063,10000.032949999999,-7.999972995165194e-08
2023-04-06 23:00:00,1.0,1.09192,9998.94063,10000.03255,-3.999986808445044e-08
2023-04-07 00:00:00,1.0,1.09172,9998.94063,10000.03235,-1.999993493040364e-08
2023-04-07 01:00:00,1.0,1.09168,9998.94063,10000.032309999999,-3.999987119307491e-09
2023-04-07 02:00:00,1.0,1.09194,9998.94063,10000.03257,2.5999915997942935e-08
2023-04-07 03:00:00,1.0,1.09155,9998.94063,10000.032179999998,-3.899987310873598e-08
2023-04-07 04:00:00,1.0,1.09177,9998.94063,10000.0324,2.1999929433746956e-08
2023-04-07 05:00:00,1.0,1.09204,9998.94063,10000.032669999999,2.6999912305925022e-08
2023-04-07 06:00:00,1.0,1.09196,9998.94063,10000.032589999999,-7.999973794525772e-09
2023-04-07 07:00:00,1.0,1.09147,9998.94063,10000.032099999999,-4.899984029638205e-08
2023-04-07 08:00:00,1.0,1.09172,9998.94063,10000.03235,2.4999919912005453e-08
2023-04-07 09:00:00,1.0,1.09182,9998.94063,10000.032449999999,9.999967520712971e-09
2023-04-07 10:00:00,1.0,1.09155,9998.94063,10000.032179999998,-2.6999912416947325e-08
2023-04-07 11:00:00,1.0,1.09156,9998.94063,10000.03219,9.99996974115902e-10
2023-04-07 12:00:00,1.0,1.09137,9998.94063,10000.032,-1.899993895548846e-08
2023-04-07 13:00:00,1.0,1.09217,9998.94063,10000.032799999999,7.999974394046205e-08
2023-04-07 14:00:00,1.0,1.09175,9998.94063,10000.032379999999,-4.199986225472685e-08
2023-04-07 15:00:00,1.0,1.09036,9998.94063,10000.03099,-1.3899954987017793e-07
2023-04-07 16:00:00,1.0,1.08985,9998.94063,10000.03048,-5.099984190515272e-08
2023-04-07 17:00:00,1.0,1.09149,9998.94063,10000.03212,1.6399950020229426e-07
2023-04-07 18:00:00,1.0,1.09121,9998.94063,10000.03184,-2.799991005719704e-08
2023-04-07 19:00:00,1.0,1.091,9998.94063,10000.03163,-2.099993312576487e-08
2023-04-07 20:00:00,1.0,1.09081,9998.94063,10000.031439999999,-1.8999939954689182e-08
2023-04-07 21:00:00,1.0,1.09074,9998.94063,10000.031369999999,-6.999978041655197e-09
2023-04-07 22:00:00,1.0,1.09042,9998.94063,10000.03105,-3.1999899507972884e-08
2023-04-07 23:00:00,1.0,1.08984,9998.94063,10000.03047,-5.799981994680792e-08
2023-04-10 00:00:00,1.0,1.08995,9998.94063,10000.030579999999,1.0999966493230318e-08
2023-04-10 01:00:00,1.0,1.09088,9998.94063,10000.031509999999,9.299971570619903e-08
2023-04-10 02:00:00,1.0,1.0913,9998.94063,10000.03193,4.199986758379737e-08
2023-04-10 03:00:00,1.0,1.09034,9998.94063,10000.03097,-9.599969341689274e-08
2023-04-10 04:00:00,1.0,1.09005,9998.94063,10000.03068,-2.8999910139937413e-08
2023-04-10 05:00:00,1.0,1.08985,9998.94063,10000.03048,-1.9999938705161924e-08
2023-04-10 06:00:00,1.0,1.08991,9998.94063,10000.03054,5.999981844695412e-09
2023-04-10 07:00:00,1.0,1.08964,9998.94063,10000.03027,-2.699991763499554e-08
2023-04-10 08:00:00,1.0,1.08994,9998.94063,10000.030569999999,2.999990922347706e-08
2023-04-10 09:00:00,1.0,1.0905,9998.94063,10000.03113,5.5999828774133675e-08
2023-04-10 10:00:00,1.0,1.09168,9998.94063,10000.032309999999,1.1799963250958001e-07
2023-04-10 11:00:00,1.0,1.0912,9998.94063,10000.03183,-4.799984476555608e-08
2023-04-10 12:00:00,1.0,1.09062,9998.94063,10000.03125,-5.799981539489352e-08
2023-04-10 13:00:00,1.0,1.09062,9998.94063,10000.03125,0.0
2023-04-10 14:00:00,1.0,1.0889,9998.94063,10000.02953,-1.7199946256152288e-07
2023-04-10 15:00:00,1.0,1.08489,9998.94063,10000.02552,-4.0099881593036457e-07
2023-04-10 16:00:00,1.0,1.08383,9998.94063,10000.024459999999,-1.0599972954938863e-07
2023-04-10 17:00:00,1.0,1.08384,9998.94063,10000.024469999998,9.99997418205112e-10
2023-04-10 18:00:00,1.0,1.08392,9998.94063,10000.024549999998,7.99998045586392e-09
2023-04-10 19:00:00,1.0,1.08477,9998.94063,10000.025399999999,8.499979142762015e-08
2023-04-10 20:00:00,1.0,1.08558,9998.94063,10000.02621,8.099979442732774e-08
2023-04-10 21:00:00,1.0,1.08592,9998.94063,10000.026549999999,3.399991066466157e-08
2023-04-10 22:00:00,1.0,1.0863,9998.94063,10000.02693,3.799989922725899e-08
2023-04-10 23:00:00,1.0,1.08613,9998.94063,10000.026759999999,-1.6999954333130063e-08
2023-04-11 00:00:00,1.0,1.08577,9998.94063,10000.026399999999,-3.599990361369265e-08
2023-04-11 01:00:00,1.0,1.08645,9998.94063,10000.02708,6.799982066318933e-08
2023-04-11 02:00:00,1.0,1.08687,9998.94063,10000.027499999998,4.1999886013499577e-08
2023-04-11 03:00:00,1.0,1.08776,9998.94063,10000.02839,8.899975534326643e-08
2023-04-11 04:00:00,1.0,1.08784,9998.94063,10000.02847,7.999977347239451e-09
2023-04-11 05:00:00,1.0,1.08826,9998.94063,10000.02889,4.1999880462384453e-08
2023-04-11 06:00:00,1.0,1.08816,9998.94063,10000.028789999998,-9.999971184448952e-09
2023-04-11 07:00:00,1.0,1.08826,9998.94063,10000.02889,9.999971295471255e-09
2023-04-11 08:00:00,1.0,1.08944,9998.94063,10000.030069999999,1.17999658932888e-07
2023-04-11 09:00:00,1.0,1.08842,9998.94063,10000.02905,-1.0199969324720115e-07
2023-04-11 10:00:00,1.0,1.08956,9998.94063,10000.03019,1.1399966881597834e-07
2023-04-11 11:00:00,1.0,1.0907,9998.94063,10000.03133,1.1399965593739125e-07
2023-04-11 12:00:00,1.0,1.0913,9998.94063,10000.03193,5.999981200766058e-08
2023-04-11 13:00:00,1.0,1.09229,9998.94063,10000.03292,9.899968400617354e-08
2023-04-11 14:00:00,1.0,1.0905,9998.94063,10000.03113,-1.789994107381787e-07
2023-04-11 15:00:00,1.0,1.09121,9998.94063,10000.03184,7.099977894498011e-08
2023-04-11 16:00:00,1.0,1.09214,9998.94063,10000.03277,9.299970393783497e-08
2023-04-11 17:00:00,1.0,1.09112,9998.94063,10000.031749999998,-1.0199966593571475e-07
2023-04-11 18:00:00,1.0,1.09047,9998.94063,10000.031099999998,-6.499979365859332e-08
2023-04-11 19:00:00,1.0,1.08989,9998.94063,10000.030519999998,-5.799981961374101e-08
2023-04-11 20:00:00,1.0,1.09105,9998.94063,10000.03168,1.1599964611086477e-07
2023-04-11 21:00:00,1.0,1.09075,9998.94063,10000.031379999999,-2.999990511565187e-08
2023-04-11 22:00:00,1.0,1.09142,9998.94063,10000.03205,6.699978993829347e-08
2023-04-11 23:00:00,1.0,1.09131,9998.94063,10000.031939999999,-1.099996482789578e-08
2023-04-12 00:00:00,1.0,1.09111,9998.94063,10000.031739999999,-1.9999936151648967e-08
2023-04-12 01:00:00,1.0,1.09166,9998.94063,10000.03229,5.4999825582768835e-08
2023-04-12 02:00:00,1.0,1.0916,9998.94063,10000.032229999999,-5.999980623450085e-09
2023-04-12 03:00:00,1.0,1.09253,9998.94063,10000.033159999999,9.299970038512129e-08
2023-04-12 04:00:00,1.0,1.09261,9998.94063,10000.033239999999,7.999973350436562e-09
2023-04-12 05:00:00,1.0,1.0919,9998.94063,10000.032529999999,-7.099976406799158e-08
2023-04-12 06:00:00,1.0,1.09243,9998.94063,10000.03306,5.299982763773414e-08
2023-04-12 07:00:00,1.0,1.09256,9998.94063,10000.033189999998,1.2999956888748443e-08
2023-04-12 08:00:00,1.0,1.09356,9998.94063,10000.034189999998,9.999966810170235e-08
2023-04-12 09:00:00,1.0,1.09268,9998.94063,10000.033309999999,-8.799969908324101e-08
2023-04-12 10:00:00,1.0,1.09268,9998.94063,10000.033309999999,0.0
2023-04-12 11:00:00,1.0,1.09238,9998.94063,10000.03301,-2.999990000862596e-08
2023-04-12 12:00:00,1.0,1.0928,9998.94063,10000.03343,4.199986136654843e-08
2023-04-12 13:00:00,1.0,1.09248,9998.94063,10000.033109999998,-3.1999893179701644e-08
2023-04-12 14:00:00,1.0,1.09226,9998.94063,10000.032889999999,-2.1999927102278605e-08
2023-04-12 15:00:00,1.0,1.0964,9998.94063,10000.03703,4.1399863848212703e-07
2023-04-12 16:00:00,1.0,1.09744,9998.94063,10000.038069999999,1.0399961469786945e-07
2023-04-12 17:00:00,1.0,1.09761,9998.94063,10000.03824,1.6999935459338644e-08
2023-04-12 18:00:00,1.0,1.09866,9998.94063,10000.039289999999,1.0499959834930905e-07
2023-04-12 19:00:00,1.0,1.09963,9998.94063,10000.04026,9.699961900366816e-08
2023-04-12 20:00:00,1.0,1.09939,9998.94063,10000.040019999999,-2.399990350898662e-08
2023-04-12 21:00:00,1.0,1.09949,9998.94063,10000.04012,9.999960193241009e-09
2023-04-12 22:00:00,1.0,1.09884,9998.94063,10000.03947,-6.499973925766511e-08
2023-04-12 23:00:00,1.0,1.09914,9998.94063,10000.03977,2.9999881467901446e-08
2023-04-13 00:00:00,1.0,1.09906,9998.94063,10000.03969,-7.999968132388346e-09
2023-04-13 01:00:00,1.0,1.09948,9998.94063,10000.04011,4.199983338892821e-08
2023-04-13 02:00:00,1.0,1.09965,9998.94063,10000.04028,1.699993168458036e-08
2023-04-13 03:00:00,1.0,1.10021,9998.94063,10000.04084,5.599977437320547e-08
2023-04-13 04:00:00,1.0,1.09961,9998.94063,10000.040239999998,-5.999975505321942e-08
2023-04-13 05:00:00,1.0,1.09928,9998.94063,10000.03991,-3.2999867061178634e-08
2023-04-13 06:00:00,1.0,1.09884,9998.94063,10000.03947,-4.399982433955785e-08
2023-04-13 07:00:00,1.0,1.099,9998.94063,10000.03963,1.5999936708865903e-08
2023-04-13 08:00:00,1.0,1.09839,9998.94063,10000.039019999998,-6.099975835560656e-08
2023-04-13 09:00:00,1.0,1.09813,9998.94063,10000.03876,-2.5999898456419146e-08
2023-04-13 10:00:00,1.0,1.09994,9998.94063,10000.04057,1.8099929843806706e-07
2023-04-13 11:00:00,1.0,1.10148,9998.94063,10000.042109999999,1.539993752519564e-07
2023-04-13 12:00:00,1.0,1.10232,9998.94063,10000.04295,8.399964634975277e-08
2023-04-13 13:00:00,1.0,1.10142,9998.94063,10000.04205,-8.999961331745965e-08
2023-04-13 14:00:00,1.0,1.10102,9998.94063,10000.04165,-3.999983189117984e-08
2023-04-13 15:00:00,1.0,1.10489,9998.94063,10000.04552,3.869983882243133e-07
2023-04-13 16:00:00,1.0,1.10646,9998.94063,10000.04709,1.569992853500679e-07
2023-04-13 17:00:00,1.0,1.10471,9998.94063,10000.045339999999,-1.7499917603913673e-07
2023-04-13 18:00:00,1.0,1.1053,9998.94063,10000.045929999998,5.8999732432951646e-08
2023-04-13 19:00:00,1.0,1.10557,9998.94063,10000.046199999999,2.699987611265442e-08
2023-04-13 20:00:00,1.0,1.10526,9998.94063,10000.04589,-3.0999856681646065e-08
2023-04-13 21:00:00,1.0,1.10485,9998.94063,10000.045479999999,-4.099981187888346e-08
2023-04-13 22:00:00,1.0,1.10467,9998.94063,10000.0453,-1.7999918000555226e-08
2023-04-13 23:00:00,1.0,1.10473,9998.94063,10000.045359999998,5.99997274086661e-09
2023-04-14 00:00:00,1.0,1.10448,9998.94063,10000.04511,-2.499988649429241e-08
2023-04-14 01:00:00,1.0,1.10478,9998.94063,10000.045409999999,2.999986459251147e-08
2023-04-14 02:00:00,1.0,1.10517,9998.94063,10000.0458,3.899982292665527e-08
2023-04-14 03:00:00,1.0,1.10545,9998.94063,10000.046079999998,2.7999871532458087e-08
2023-04-14 04:00:00,1.0,1.10636,9998.94063,10000.046989999999,9.09995807596431e-08
2023-04-14 05:00:00,1.0,1.10703,9998.94063,10000.047659999998,6.699968513323995e-08
2023-04-14 06:00:00,1.0,1.10702,9998.94063,10000.047649999999,-9.999951977590626e-10
2023-04-14 07:00:00,1.0,1.10691,9998.94063,10000.04754,-1.0999947508416597e-08
2023-04-14 08:00:00,1.0,1.10744,9998.94063,10000.048069999999,5.2999747923720975e-08
2023-04-14 09:00:00,1.0,1.1067,9998.94063,10000.04733,-7.399964419008143e-08
2023-04-14 10:00:00,1.0,1.10655,9998.94063,10000.04718,-1.4999928965586662e-08
2023-04-14 11:00:00,1.0,1.10591,9998.94063,10000.04654,-6.399969809667283e-08
2023-04-14 12:00:00,1.0,1.10626,9998.94063,10000.04689,3.4999837028593106e-08
2023-04-14 13:00:00,1.0,1.10587,9998.94063,10000.046499999999,-3.8999817264517844e-08
2023-04-14 14:00:00,1.0,1.1054,9998.94063,10000.04603,-4.69997814001033e-08
2023-04-14 15:00:00,1.0,1.10347,9998.94063,10000.0441,-1.9299911169223805e-07
2023-04-14 16:00:00,1.0,1.10305,9998.94063,10000.043679999999,-4.19998148482037e-08
2023-04-14 17:00:00,1.0,1.10062,9998.94063,10000.041249999998,-2.4299893863766187e-07
2023-04-14 18:00:00,1.0,1.09789,9998.94063,10000.038519999998,-2.729988738403577e-07
2023-04-14 19:00:00,1.0,1.09778,9998.94063,10000.03841,-1.0999957500423818e-08
2023-04-14 20:00:00,1.0,1.09872,9998.94063,10000.03935,9.39996389615061e-08
2023-04-14 21:00:00,1.0,1.09989,9998.94063,10000.040519999999,1.1699953961219478e-07
2023-04-14 22:00:00,1.0,1.09967,9998.94063,10000.040299999999,-2.1999910893022445e-08
2023-04-14 23:00:00,1.0,1.09946,9998.94063,10000.040089999999,-2.0999915362196475e-08
2023-04-17 00:00:00,1.0,1.09913,9998.94063,10000.03976,-3.2999867616290146e-08
2023-04-17 01:00:00,1.0,1.09869,9998.94063,10000.03932,-4.399982500569166e-08
2023-04-17 02:00:00,1.0,1.09844,9998.94063,10000.039069999999,-2.499990181537015e-08
2023-04-17 03:00:00,1.0,1.09727,9998.94063,10000.0379,-1.1699954283184155e-07
2023-04-17 04:00:00,1.0,1.09712,9998.94063,10000.03775,-1.4999943176441377e-08
2023-04-17 05:00:00,1.0,1.09808,9998.94063,10000.038709999999,9.59996375726746e-08
2023-04-17 06:00:00,1.0,1.09763,9998.94063,10000.03826,-4.499982575456585e-08
2023-04-17 07:00:00,1.0,1.09846,9998.94063,10000.039089999998,8.299968223823839e-08
2023-04-17 08:00:00,1.0,1.09889,9998.94063,10000.039519999998,4.2999831917356346e-08
2023-04-17 09:00:00,1.0,1.09868,9998.94063,10000.039309999998,-2.0999917027531012e-08
2023-04-17 10:00:00,1.0,1.09921,9998.94063,10000.03984,5.2999791666508145e-08
2023-04-17 11:00:00,1.0,1.0965,9998.94063,10000.037129999999,-2.709989204152663e-07
2023-04-17 12:00:00,1.0,1.09806,9998.94063,10000.03869,1.5599942093658115e-07
2023-04-17 13:00:00,1.0,1.09817,9998.94063,10000.038799999998,1.0999957389401516e-08
2023-04-17 14:00:00,1.0,1.09769,9998.94063,10000.03832,-4.799981367931139e-08
2023-04-17 15:00:00,1.0,1.09537,9998.94063,10000.035999999998,-2.3199911114435423e-07
2023-04-17 16:00:00,1.0,1.09322,9998.94063,10000.03385,-2.149992258670963e-07
2023-04-17 17:00:00,1.0,1.09143,9998.94063,10000.03206,-1.7899939408483334e-07
2023-04-17 18:00:00,1.0,1.0914,9998.94063,10000.032029999998,-2.9999904782584963e-09
2023-04-17 19:00:00,1.0,1.09119,9998.94063,10000.031819999998,-2.0999932792697962e-08
2023-04-17 20:00:00,1.0,1.09239,9998.94063,10000.033019999999,1.1999961824216143e-07
